"X","Y","Species","Diam","Field","PLOT","Growth.mm.yr"
"1475880.82","4454066.885","ARUN","2.3","5","18","9.68"
"1475881.063","4454067.204","QUSU","0.9","5","18","1.28"
"1475881.305","4454067.522","PHLA","0.5","5","18","0.58"
"1475881.547","4454067.84","OLEU","0.6","5","18","0.58"
"1475881.789","4454068.159","PILE","0.6","5","18","0.58"
"1475879.775","4454066.173","PHLA","0.2","5","18","0.58"
"1475880.017","4454066.491","PILE","0.2","5","18","0.58"
"1475880.26","4454066.809","QUSU","1.5","5","18","3.38"
"1475880.502","4454067.128","QUSU","0.8","5","18","1.63"
"1475880.744","4454067.446","PILE","0.5","5","18","0.23"
"1475880.986","4454067.764","OLEU","0.4","5","18","0.58"
"1475881.229","4454068.083","QUSU","1.4","5","18","4.43"
"1475881.471","4454068.401","QUIL","1.5","5","18","6.88"
"1475879.457","4454066.415","ARUN","2.3","5","18","9.33"
"1475879.699","4454066.733","QUIL","0.9","5","18","1.63"
"1475879.941","4454067.052","ARUN","1.9","5","18","8.28"
"1475880.184","4454067.37","QUIL","0.9","5","18","3.03"
"1475880.426","4454067.688","PHLA","0.5","5","18","0.58"
"1475880.668","4454068.007","ARUN","1.5","5","18","14.58"
"1475880.91","4454068.325","QUIL","1.3","5","18","5.48"
"1475881.153","4454068.643","OLEU","0.7","5","18","1.28"
"1475879.139","4454066.657","PHLA","0.2","5","18","0.00"
"1475879.381","4454066.976","ARUN","2.7","5","18","10.38"
"1475879.623","4454067.294","PILE","0.5","5","18","0.07"
"1475879.865","4454067.612","PILE","0.3","5","18","0.33"
"1475880.108","4454067.931","OLEU","0.5","5","18","0.58"
"1475880.35","4454068.249","QUIL","1.5","5","18","3.38"
"1475880.592","4454068.567","ARUN","2.3","5","18","5.83"
"1475880.834","4454068.885","QUSU","1.9","5","18","7.93"
"1475878.82","4454066.9","OLEU","0.7","5","18","0.07"
"1475879.063","4454067.218","QUSU","1.2","5","18","2.68"
"1475879.305","4454067.536","QUSU","1.2","5","18","4.08"
"1475879.547","4454067.855","ARUN","2.4","5","18","11.08"
"1475879.789","4454068.173","PHLA","0.3","5","18","0.58"
"1475880.032","4454068.491","PHLA","0.5","5","18","0.93"
"1475880.274","4454068.809","OLEU","0.7","5","18","1.98"
"1475880.516","4454069.128","PILE","0.3","5","18","0.23"
"1475878.502","4454067.142","QUSU","0.9","5","18","0.00"
"1475878.744","4454067.46","OLEU","0.4","5","18","1.63"
"1475878.986","4454067.779","QUSU","2","5","18","6.88"
"1475879.229","4454068.097","PHLA","0.5","5","18","1.98"
"1475879.471","4454068.415","ARUN","2","5","18","12.83"
"1475879.713","4454068.733","PHLA","0.7","5","18","2.33"
"1475879.956","4454069.052","ARUN","2.5","5","18","10.38"
"1475880.198","4454069.37","OLEU","0.5","5","18","0.93"
"1475883.913","4454063.023","ARUN","2.1","5","19","8.28"
"1475884.155","4454063.342","ARUN","1.2","5","19","4.78"
"1475884.397","4454063.66","ARUN","2","5","19","2.33"
"1475884.64","4454063.978","ARUN","1.7","5","19","7.58"
"1475884.882","4454064.296","ARUN","1.9","5","19","6.53"
"1475885.124","4454064.615","ARUN","2.2","5","19","4.08"
"1475885.367","4454064.933","ARUN","2.3","5","19","5.48"
"1475885.609","4454065.251","ARUN","1.6","5","19","3.38"
"1475883.595","4454063.266","ARUN","2.2","5","19","10.03"
"1475883.837","4454063.584","ARUN","1.7","5","19","1.98"
"1475884.079","4454063.902","ARUN","1.4","5","19","5.13"
"1475884.321","4454064.22","ARUN","1.4","5","19","2.33"
"1475884.564","4454064.539","ARUN","1.5","5","19","2.33"
"1475884.806","4454064.857","ARUN","1.1","5","19","2.68"
"1475885.048","4454065.175","ARUN","1.4","5","19","2.33"
"1475885.291","4454065.494","ARUN","1.8","5","19","4.43"
"1475883.276","4454063.508","ARUN","2.1","5","19","6.53"
"1475883.519","4454063.826","ARUN","1.8","5","19","4.08"
"1475883.761","4454064.144","ARUN","1.3","5","19","5.13"
"1475884.003","4454064.463","ARUN","1.4","5","19","3.03"
"1475884.245","4454064.781","ARUN","1.1","5","19","1.98"
"1475884.488","4454065.099","ARUN","1.6","5","19","5.13"
"1475884.73","4454065.418","ARUN","1.7","5","19","3.38"
"1475884.972","4454065.736","ARUN","1.6","5","19","3.73"
"1475882.958","4454063.75","ARUN","2.5","5","19","8.98"
"1475883.2","4454064.068","ARUN","1.5","5","19","5.48"
"1475883.443","4454064.387","ARUN","1.3","5","19","6.18"
"1475883.685","4454064.705","ARUN","1.5","5","19","1.98"
"1475883.927","4454065.023","ARUN","1.2","5","19","3.38"
"1475884.169","4454065.342","ARUN","1.6","5","19","6.53"
"1475884.412","4454065.66","ARUN","2.3","5","19","4.78"
"1475884.654","4454065.978","ARUN","1.8","5","19","5.13"
"1475882.64","4454063.992","ARUN","1.8","5","19","8.28"
"1475882.882","4454064.311","ARUN","1.3","5","19","3.38"
"1475883.124","4454064.629","ARUN","1.3","5","19","3.03"
"1475883.367","4454064.947","ARUN","1.2","5","19","2.68"
"1475883.609","4454065.266","ARUN","1.5","5","19","5.48"
"1475883.851","4454065.584","ARUN","1.5","5","19","4.08"
"1475884.093","4454065.902","ARUN","1.7","5","19","4.08"
"1475884.336","4454066.22","ARUN","2.4","5","19","6.88"
"1475882.321","4454064.235","ARUN","1.4","5","19","9.33"
"1475882.564","4454064.553","ARUN","2","5","19","5.13"
"1475882.806","4454064.871","ARUN","1.3","5","19","2.68"
"1475883.048","4454065.19","ARUN","1.4","5","19","4.43"
"1475883.291","4454065.508","ARUN","1.7","5","19","4.43"
"1475883.533","4454065.826","ARUN","1.2","5","19","1.98"
"1475883.775","4454066.144","ARUN","1.7","5","19","5.83"
"1475884.017","4454066.463","ARUN","1.6","5","19","6.53"
"1475882.003","4454064.477","ARUN","1.9","5","19","4.78"
"1475882.245","4454064.795","ARUN","1.8","5","19","2.68"
"1475882.488","4454065.114","ARUN","1.5","5","19","5.83"
"1475882.73","4454065.432","ARUN","1.9","5","19","3.03"
"1475882.972","4454065.75","ARUN","1.2","5","19","0.93"
"1475883.215","4454066.068","ARUN","1.7","5","19","6.18"
"1475883.457","4454066.387","ARUN","1.1","5","19","1.63"
"1475883.699","4454066.705","ARUN","2","5","19","4.43"
"1475881.685","4454064.719","ARUN","2.2","5","19","10.03"
"1475881.927","4454065.038","ARUN","2.4","5","19","13.53"
"1475882.169","4454065.356","ARUN","2","5","19","7.93"
"1475882.412","4454065.674","ARUN","1.6","5","19","8.98"
"1475882.654","4454065.992","ARUN","1.8","5","19","3.03"
"1475882.896","4454066.311","ARUN","1.5","5","19","7.23"
"1475883.139","4454066.629","ARUN","2.1","5","19","3.38"
"1475883.381","4454066.947","ARUN","2.1","5","19","9.33"
"1475887.096","4454060.601","PIHA","2.5","5","20","24.73"
"1475887.338","4454060.919","PIPA","3.1","5","20","19.13"
"1475887.58","4454061.237","PIHA","2","5","20","12.83"
"1475887.823","4454061.555","PIPA","2.8","5","20","13.18"
"1475888.065","4454061.874","PIHA","2.8","5","20","15.63"
"1475888.307","4454062.192","PIPA","3","5","20","19.48"
"1475888.549","4454062.51","PIPA","3.1","5","20","21.58"
"1475888.792","4454062.829","PIPA","2.9","5","20","15.63"
"1475886.778","4454060.843","PIPA","2.5","5","20","18.78"
"1475887.02","4454061.161","PIHA","2.1","5","20","8.98"
"1475887.262","4454061.479","PIPA","3.4","5","20","20.53"
"1475887.504","4454061.798","PIHA","1.8","5","20","6.18"
"1475887.747","4454062.116","PIPA","2.3","5","20","4.08"
"1475887.989","4454062.434","PIHA","1.8","5","20","5.13"
"1475888.231","4454062.753","PIPA","2.5","5","20","8.63"
"1475888.473","4454063.071","PIHA","2.2","5","20","8.63"
"1475886.459","4454061.085","PIPA","1.7","5","20","4.00"
"1475886.702","4454061.403","PIHA","2.4","5","20","12.83"
"1475886.944","4454061.722","PIHA","1.4","5","20","3.67"
"1475887.186","4454062.04","PIHA","1.9","5","20","6.88"
"1475887.428","4454062.358","PIPA","2.4","5","20","4.43"
"1475887.671","4454062.677","PIHA","2.7","5","20","17.73"
"1475887.913","4454062.995","PIHA","1.5","5","20","3.33"
"1475888.155","4454063.313","PIHA","2.6","5","20","13.53"
"1475886.141","4454061.327","PIHA","2.3","5","20","9.68"
"1475886.383","4454061.646","PIPA","2","5","20","5.00"
"1475886.625","4454061.964","PIHA","2","5","20","7.58"
"1475886.868","4454062.282","PIHA","1.8","5","20","0.00"
"1475887.11","4454062.601","PIPA","2.6","5","20","10.03"
"1475887.352","4454062.919","PIPA","2.5","5","20","8.63"
"1475887.595","4454063.237","PIPA","2.5","5","20","6.18"
"1475887.837","4454063.555","PIPA","3.5","5","20","13.53"
"1475885.823","4454061.57","PIHA","1.9","5","20","17.38"
"1475886.065","4454061.888","PIHA","2.1","5","20","10.73"
"1475886.307","4454062.206","PIPA","2.4","5","20","6.88"
"1475886.549","4454062.525","PIPA","2.9","5","20","12.48"
"1475886.792","4454062.843","PIHA","2.4","5","20","4.78"
"1475887.034","4454063.161","PIPA","1.7","5","20","0.00"
"1475887.276","4454063.479","PIHA","2.1","5","20","5.13"
"1475887.519","4454063.798","PIPA","2.6","5","20","5.48"
"1475885.504","4454061.812","PIHA","2.3","5","20","11.08"
"1475885.747","4454062.13","PIHA","1.8","5","20","8.28"
"1475885.989","4454062.449","PIHA","1.7","5","20","5.00"
"1475886.231","4454062.767","PIPA","2.4","5","20","5.48"
"1475886.473","4454063.085","PIHA","2.2","5","20","0.00"
"1475886.716","4454063.403","PIPA","2","5","20","4.00"
"1475886.958","4454063.722","PIPA","3.3","5","20","16.68"
"1475887.2","4454064.04","PIHA","2.4","5","20","12.13"
"1475885.186","4454062.054","PIHA","2.2","5","20","19.83"
"1475885.428","4454062.373","PIPA","2.7","5","20","17.73"
"1475885.671","4454062.691","PIPA","2.9","5","20","11.78"
"1475885.913","4454063.009","PIHA","1.9","5","20","7.58"
"1475886.155","4454063.327","PIHA","1.9","5","20","6.88"
"1475886.397","4454063.646","PIPA","3.1","5","20","8.98"
"1475886.64","4454063.964","PIPA","3.4","5","20","13.53"
"1475886.882","4454064.282","PIHA","2","5","20","9.68"
"1475884.868","4454062.296","PIPA","1.9","5","20","19.13"
"1475885.11","4454062.615","PIPA","3.2","5","20","15.63"
"1475885.352","4454062.933","PIHA","1.9","5","20","11.78"
"1475885.595","4454063.251","PIPA","2.5","5","20","13.88"
"1475885.837","4454063.57","PIHA","1.7","5","20","5.13"
"1475886.079","4454063.888","PIPA","3.1","5","20","14.58"
"1475886.321","4454064.206","PIHA","2.3","5","20","11.78"
"1475886.564","4454064.525","PIPA","3.4","5","20","23.33"
"1475871.941","4454067.109","FROR","1.3","5","21","1.63"
"1475872.184","4454067.427","QUIL","1.1","5","21","1.28"
"1475872.426","4454067.745","PHLA","0.5","5","21","0.93"
"1475872.668","4454068.064","PIPA","4.2","5","21","21.93"
"1475872.911","4454068.382","PHLA","0.2","5","21","0.58"
"1475873.153","4454068.7","FROR","1.5","5","21","1.98"
"1475873.395","4454069.018","PIPA","3.9","5","21","26.83"
"1475873.637","4454069.337","QUIL","1.3","5","21","7.58"
"1475871.623","4454067.351","QUIL","2","5","21","10.38"
"1475871.865","4454067.669","QUIL","1.2","5","21","4.08"
"1475872.108","4454067.987","PIPA","3.4","5","21","20.53"
"1475872.35","4454068.306","PHLA","0.4","5","21","0.23"
"1475872.592","4454068.624","FROR","1.2","5","21","1.98"
"1475872.835","4454068.942","PIPA","3.3","5","21","15.63"
"1475873.077","4454069.261","PHLA","0.4","5","21","0.58"
"1475873.319","4454069.579","FROR","2","5","21","5.13"
"1475871.305","4454067.593","PHLA","0.9","5","21","1.28"
"1475871.547","4454067.911","FROR","1.6","5","21","0.58"
"1475871.789","4454068.23","PIPA","3.3","5","21","18.08"
"1475872.032","4454068.548","FROR","2.9","5","21","1.98"
"1475872.274","4454068.866","PIPA","3","5","21","10.03"
"1475872.516","4454069.185","PHLA","0.7","5","21","0.58"
"1475872.758","4454069.503","PHLA","0.5","5","21","0.93"
"1475873.001","4454069.821","PIPA","2.9","5","21","24.03"
"1475870.987","4454067.835","PHLA","0.7","5","21","0.58"
"1475871.229","4454068.154","FROR","2.4","5","21","0.93"
"1475871.471","4454068.472","PHLA","0.5","5","21","0.58"
"1475871.713","4454068.79","PIPA","4.4","5","21","18.08"
"1475871.956","4454069.109","PHLA","0.4","5","21","0.58"
"1475872.198","4454069.427","PIPA","3.6","5","21","21.23"
"1475872.44","4454069.745","QUIL","1","5","21","3.73"
"1475872.682","4454070.063","FROR","1.3","5","21","1.98"
"1475870.668","4454068.078","FROR","1.9","5","21","3.38"
"1475870.911","4454068.396","PIPA","3.4","5","21","16.33"
"1475871.153","4454068.714","PHLA","0.5","5","21","0.93"
"1475871.395","4454069.033","QUIL","1.3","5","21","2.33"
"1475871.637","4454069.351","FROR","1.4","5","21","1.28"
"1475871.88","4454069.669","FROR","1","5","21","1.00"
"1475872.122","4454069.987","QUIL","1.2","5","21","1.63"
"1475872.364","4454070.306","PIPA","2.4","5","21","27.18"
"1475870.35","4454068.32","FROR","1.4","5","21","1.98"
"1475870.592","4454068.638","PIPA","3.4","5","21","23.33"
"1475870.835","4454068.957","QUIL","1","5","21","1.63"
"1475871.077","4454069.275","FROR","1","5","21","0.00"
"1475871.319","4454069.593","QUIL","1.1","5","21","2.68"
"1475871.561","4454069.911","QUIL","0.5","5","21","1.28"
"1475871.804","4454070.23","FROR","1.4","5","21","0.93"
"1475872.046","4454070.548","QUIL","2","5","21","8.63"
"1475870.032","4454068.562","QUIL","1.9","5","21","5.48"
"1475870.274","4454068.881","FROR","1.2","5","21","1.63"
"1475870.516","4454069.199","QUIL","1.4","5","21","3.03"
"1475870.758","4454069.517","PHLA","0.7","5","21","0.58"
"1475871.001","4454069.835","PIPA","3.3","5","21","20.53"
"1475871.243","4454070.154","QUIL","1.1","5","21","1.28"
"1475871.485","4454070.472","PHLA","0.4","5","21","0.93"
"1475871.728","4454070.79","PHLA","0.4","5","21","1.98"
"1475869.713","4454068.805","PHLA","0.6","5","21","1.63"
"1475869.956","4454069.123","PIPA","4","5","21","18.78"
"1475870.198","4454069.441","PIPA","4","5","21","17.73"
"1475870.44","4454069.759","QUIL","0.9","5","21","3.73"
"1475870.682","4454070.078","PHLA","0.4","5","21","2.33"
"1475870.925","4454070.396","QUIL","2.2","5","21","2.68"
"1475871.167","4454070.714","PIPA","3.6","5","21","21.23"
"1475871.409","4454071.033","FROR","1.5","5","21","5.13"
"1475875.124","4454064.686","ARUN","1.5","5","22","0.00"
"1475875.367","4454065.004","QUSU","1","5","22","0.00"
"1475875.609","4454065.322","QUSU","0.8","5","22","2.33"
"1475875.851","4454065.641","QUSU","1.8","5","22","4.08"
"1475876.093","4454065.959","QUSU","0.7","5","22","4.43"
"1475876.336","4454066.277","ARUN","1.7","5","22","0.00"
"1475876.578","4454066.596","ARUN","1.6","5","22","2.68"
"1475876.82","4454066.914","QUSU","2.3","5","22","13.88"
"1475874.806","4454064.928","ARUN","1.7","5","22","0.00"
"1475875.048","4454065.246","ARUN","1.5","5","22","0.00"
"1475875.291","4454065.565","ARUN","1.5","5","22","1.28"
"1475875.533","4454065.883","QUSU","1.6","5","22","6.18"
"1475875.775","4454066.201","ARUN","2","5","22","10.73"
"1475876.017","4454066.52","QUSU","0.8","5","22","1.28"
"1475876.26","4454066.838","ARUN","0.8","5","22","3.03"
"1475876.502","4454067.156","ARUN","2.2","5","22","8.98"
"1475874.488","4454065.17","QUSU","1.8","5","22","11.08"
"1475874.73","4454065.489","ARUN","1.3","5","22","1.63"
"1475874.972","4454065.807","QUSU","0.9","5","22","1.63"
"1475875.215","4454066.125","ARUN","1.1","5","22","3.38"
"1475875.457","4454066.444","ARUN","2","5","22","6.88"
"1475875.699","4454066.762","QUSU","1.5","5","22","2.33"
"1475875.941","4454067.08","QUSU","1.4","5","22","4.43"
"1475876.184","4454067.398","QUSU","1.7","5","22","9.68"
"1475874.169","4454065.413","QUSU","1.1","5","22","0.00"
"1475874.412","4454065.731","ARUN","1.6","5","22","2.33"
"1475874.654","4454066.049","QUSU","1.4","5","22","3.38"
"1475874.896","4454066.368","ARUN","1.6","5","22","7.23"
"1475875.139","4454066.686","QUSU","0.8","5","22","0.93"
"1475875.381","4454067.004","ARUN","1.5","5","22","10.03"
"1475875.623","4454067.322","QUSU","1.6","5","22","5.83"
"1475875.865","4454067.641","QUSU","0.9","5","22","0.93"
"1475873.851","4454065.655","ARUN","2","5","22","12.48"
"1475874.093","4454065.973","ARUN","1.7","5","22","4.78"
"1475874.336","4454066.292","ARUN","1.7","5","22","5.13"
"1475874.578","4454066.61","QUSU","0.7","5","22","1.28"
"1475874.82","4454066.928","QUSU","1.3","5","22","1.63"
"1475875.063","4454067.246","ARUN","2.1","5","22","7.58"
"1475875.305","4454067.565","QUSU","1.4","5","22","2.68"
"1475875.547","4454067.883","ARUN","2.6","5","22","14.58"
"1475873.533","4454065.897","ARUN","2.3","5","22","3.73"
"1475873.775","4454066.216","QUSU","2","5","22","0.93"
"1475874.017","4454066.534","QUSU","0.8","5","22","0.93"
"1475874.26","4454066.852","ARUN","1.9","5","22","6.18"
"1475874.502","4454067.17","ARUN","1.7","5","22","8.63"
"1475874.744","4454067.489","QUSU","1.4","5","22","3.03"
"1475874.987","4454067.807","ARUN","1.4","5","22","6.18"
"1475875.229","4454068.125","QUSU","2.3","5","22","8.28"
"1475873.215","4454066.14","QUSU","1.7","5","22","4.78"
"1475873.457","4454066.458","QUSU","1.9","5","22","0.93"
"1475873.699","4454066.776","QUSU","1","5","22","0.07"
"1475873.941","4454067.094","ARUN","2.1","5","22","6.33"
"1475874.184","4454067.413","QUSU","0.8","5","22","0.58"
"1475874.426","4454067.731","ARUN","1.7","5","22","6.18"
"1475874.668","4454068.049","QUSU","0.4","5","22","1.28"
"1475874.911","4454068.368","ARUN","2.3","5","22","9.68"
"1475872.896","4454066.382","QUSU","1.8","5","22","3.38"
"1475873.139","4454066.7","ARUN","2.7","5","22","13.18"
"1475873.381","4454067.018","ARUN","2.4","5","22","7.58"
"1475873.623","4454067.337","ARUN","2.5","5","22","10.03"
"1475873.865","4454067.655","ARUN","1.7","5","22","5.48"
"1475874.108","4454067.973","QUSU","0.5","5","22","0.58"
"1475874.35","4454068.292","QUSU","2","5","22","3.03"
"1475874.592","4454068.61","ARUN","2.2","5","22","8.63"
"1475881.49","4454059.84","QUIL","1.4","5","24","7.58"
"1475881.732","4454060.159","QUIL","0.9","5","24","3.73"
"1475881.975","4454060.477","QUIL","1.5","5","24","6.53"
"1475882.217","4454060.795","QUSU","1.6","5","24","3.38"
"1475882.459","4454061.114","QUIL","1.9","5","24","8.98"
"1475882.702","4454061.432","QUIL","1.1","5","24","3.73"
"1475882.944","4454061.75","QUIL","1.3","5","24","6.18"
"1475883.186","4454062.068","QUSU","0.9","5","24","1.98"
"1475881.172","4454060.083","QUIL","1.2","5","24","5.13"
"1475881.414","4454060.401","QUSU","2.8","5","24","7.23"
"1475881.656","4454060.719","QUSU","1.2","5","24","2.33"
"1475881.899","4454061.038","QUIL","1.5","5","24","5.13"
"1475882.141","4454061.356","QUSU","0.8","5","24","1.63"
"1475882.383","4454061.674","QUIL","1.4","5","24","7.93"
"1475882.626","4454061.992","QUSU","2.2","5","24","11.43"
"1475882.868","4454062.311","QUSU","0.7","5","24","0.93"
"1475880.854","4454060.325","QUSU","1.5","5","24","3.03"
"1475881.096","4454060.643","QUSU","0.7","5","24","1.28"
"1475881.338","4454060.962","QUSU","0.9","5","24","0.58"
"1475881.58","4454061.28","QUIL","0.9","5","24","2.68"
"1475881.823","4454061.598","QUIL","1.1","5","24","2.33"
"1475882.065","4454061.916","QUIL","1.8","5","24","6.53"
"1475882.307","4454062.235","QUIL","1","5","24","3.03"
"1475882.549","4454062.553","QUSU","1.8","5","24","6.88"
"1475880.535","4454060.567","QUSU","1.6","5","24","1.63"
"1475880.778","4454060.886","QUIL","1.2","5","24","0.93"
"1475881.02","4454061.204","QUSU","0.8","5","24","0.58"
"1475881.262","4454061.522","QUSU","0.9","5","24","2.33"
"1475881.504","4454061.84","QUIL","1.7","5","24","5.48"
"1475881.747","4454062.159","QUSU","1.2","5","24","1.63"
"1475881.989","4454062.477","QUIL","2","5","24","0.07"
"1475882.231","4454062.795","QUIL","1.4","5","24","0.00"
"1475880.217","4454060.81","QUIL","1.5","5","24","7.23"
"1475880.459","4454061.128","QUSU","1.7","5","24","3.73"
